ID ANNONCEUR;ANNONCEUR                                         ;ID AGENCE MEDIA;AGENCE MEDIA                                      ;ID CLASSE;CLASSE                                            ;ID GROUPE;GROUPE                                            ;ID FAMILLE;FAMILLE                                           ;ID REGIE;REGIE                                             ;ID SUPPORT;SUPPORT                                           ;ID PRODUIT;PRODUIT                                           ;ANNEES;MOIS;IP BRUT;NBRE DE SPOTS;
13602;CANAL +                                           ;4015;HAVAS MEDIA FRANCE                                ;330;INFORMATION MEDIA                                 ;545;TELEVISION                                        ;33;INFORMATION MEDIA                                 ;427;M6 UNLIMITED                                      ;2014;FUN RADIO                                         ;1249275;CANAL + + CANAL + FOOT                            ;2025;10;150 730;33;
13602;CANAL +                                           ;4015;HAVAS MEDIA FRANCE                                ;330;INFORMATION MEDIA                                 ;545;TELEVISION                                        ;33;INFORMATION MEDIA                                 ;535;SKYROCK PUBLIC                                    ;2044;SKYROCK BOX                                       ;1249275;CANAL + + CANAL + FOOT                            ;2025;10;35;35;
13602;CANAL +                                           ;4015;HAVAS MEDIA FRANCE                                ;330;INFORMATION MEDIA                                 ;545;TELEVISION                                        ;33;INFORMATION MEDIA                                 ;716;RMC BFM ADS                                       ;2001;RMC INFO                                          ;1249275;CANAL + + CANAL + FOOT                            ;2025;10;162 715;24;
13602;CANAL +                                           ;4015;HAVAS MEDIA FRANCE                                ;330;INFORMATION MEDIA                                 ;545;TELEVISION                                        ;33;INFORMATION MEDIA                                 ;1341;LAGARDERE PUBLICITE NEWS                          ;2003;EUROPE 1                                          ;1249275;CANAL + + CANAL + FOOT                            ;2025;10;67 080;17;
13602;CANAL +                                           ;4015;HAVAS MEDIA FRANCE                                ;330;INFORMATION MEDIA                                 ;545;TELEVISION                                        ;33;INFORMATION MEDIA                                 ;1341;LAGARDERE PUBLICITE NEWS                          ;2007;EUROPE 2                                          ;1249275;CANAL + + CANAL + FOOT                            ;2025;10;44 490;19;
13602;CANAL +                                           ;4015;HAVAS MEDIA FRANCE                                ;330;INFORMATION MEDIA                                 ;545;TELEVISION                                        ;33;INFORMATION MEDIA                                 ;1341;LAGARDERE PUBLICITE NEWS                          ;19129;NOVA                                              ;1249275;CANAL + + CANAL + FOOT                            ;2025;10;2 020;1;
13602;CANAL +                                           ;4015;HAVAS MEDIA FRANCE                                ;330;INFORMATION MEDIA                                 ;545;TELEVISION                                        ;33;INFORMATION MEDIA                                 ;1341;LAGARDERE PUBLICITE NEWS                          ;19139;NOVA BOX                                          ;1249275;CANAL + + CANAL + FOOT                            ;2025;10;38;38;
13602;CANAL +                                           ;4015;HAVAS MEDIA FRANCE                                ;330;INFORMATION MEDIA                                 ;545;TELEVISION                                        ;33;INFORMATION MEDIA                                 ;236;RADIO FRANCE PUBLICITE                            ;2020;FRANCE INTER                                      ;1357903;CANAL + LES SENTINELLES                           ;2025;10;30 680;12;
13602;CANAL +                                           ;4015;HAVAS MEDIA FRANCE                                ;330;INFORMATION MEDIA                                 ;545;TELEVISION                                        ;33;INFORMATION MEDIA                                 ;236;RADIO FRANCE PUBLICITE                            ;2022;FRANCE INFO                                       ;1357903;CANAL + LES SENTINELLES                           ;2025;10;7 500;12;
13911;CAFE DE LA DANSE                                  ;990;ANNONCEURS DIRECTS                                ;321;SALONS MANIF.SPECTACLES                           ;539;SPECTACLES-MANIFESTATIONS                         ;32;CULTURE & LOISIRS                                 ;422;NRJ GLOBAL                                        ;2004;NRJ NATIONAL                                      ;279314;HELENA CONCERT                                    ;2025;10;32 116;15;
13920;CITROEN AUTOMOBILES                               ;1330;STARCOM                                           ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;422;NRJ GLOBAL                                        ;2004;NRJ NATIONAL                                      ;941765;CITROEN C3 AIRCROSS                               ;2025;10;763 350;86;
13920;CITROEN AUTOMOBILES                               ;1330;STARCOM                                           ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;422;NRJ GLOBAL                                        ;2015;CHERIE FM                                         ;941765;CITROEN C3 AIRCROSS                               ;2025;10;279 839;89;
13920;CITROEN AUTOMOBILES                               ;1330;STARCOM                                           ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;422;NRJ GLOBAL                                        ;2018;NOSTALGIE                                         ;941765;CITROEN C3 AIRCROSS                               ;2025;10;481 460;91;
13920;CITROEN AUTOMOBILES                               ;1330;STARCOM                                           ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;422;NRJ GLOBAL                                        ;2025;RIRE ET CHANSONS                                  ;941765;CITROEN C3 AIRCROSS                               ;2025;10;228 290;112;
13920;CITROEN AUTOMOBILES                               ;1330;STARCOM                                           ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;427;M6 UNLIMITED                                      ;2002;RTL                                               ;941765;CITROEN C3 AIRCROSS                               ;2025;10;573 560;100;
13920;CITROEN AUTOMOBILES                               ;1330;STARCOM                                           ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;427;M6 UNLIMITED                                      ;2008;RTL 2                                             ;941765;CITROEN C3 AIRCROSS                               ;2025;10;273 270;86;
